,smiles,are_tox
882,Cl.CN(C)CCCO[C@H]1[C@H](O[C@@H]2OC(C)(C)O[C@H]12)[C@H](O)CO,0
3565,CC1=C(N)C=CC(CC2=CC(C)=C(N)C=C2)=C1,0
6402,ClCCOCCCl,0
1179,COC1=CC=C(C=C1OC)S(=O)(=O)N2[C@H](C(=O)N3CCC[C@@H]3C(N)=O)[C@@](O)(C4=C2C=CC(Cl)=C4)C5=CC=CC=C5Cl,0
4244,NCCNCCNCCN,0
4879,BrC1=CC=C(OC2=CC=C(Br)C=C2)C=C1,0
2130,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C,1
456,OC(C#CCN1CCCC1)(C2=CC=CC=C2)C3=CC=CC=C3,0
1950,OC1=C(Br)C2=C(C=C1Br)C3(OC(=O)C4=C3C(Cl)=C(Cl)C(Cl)=C4Cl)C5=C(O2)C(Br)=C(O)C(Br)=C5,0
689,CC(O)COC1=CC=CC=C1,0
5664,[N-]=C=NC#N.CCN1C=C[N+](C)=C1,0
1953,CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C,0
2710,CCCCCCCC,0
6623,NCCCCCCNCCCCCCN,0
4349,O=C1CC(=O)NC(=O)N1,0
6219,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,0
1884,CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,1
5389,[H][C@@]12CC=CC[C@]1([H])C(=O)NC2=O,0
7056,OC(CN1C=NC=N1)(C2=CC=C(F)C=C2)C3=C(F)C=CC=C3,0
2494,Cl.CCN1C2=CC=CC=C2C3=C1C=CC(N)=C3,1
3036,CC1=C(N)C(N)=CC=C1,1
3603,Cl.COC1=CC(CC(C)C)=CC(OC)=C1OC,0
845,Cl.CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3,0
542,[Na+].O[C@@H]([C@@H](COC(=O)CCC([O-])=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O,0
3724,OC(=O)C1=C(C=CC=C1)C(=O)NC2=CC=CC3=C2C=CC=C3,1
4187,COC1=CC=C(COC=O)C=C1,0
3679,NC1=CC(=CC=C1)S(O)(=O)=O,0
5723,C=CCC1=CC=C2OCOC2=C1,0
6754,CCCCCC(=O)OCC,0
4993,CCC(C)C(C)=O,0
2964,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0
2529,Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,0
1048,COC(=O)C1=CCCN(C)C1,0
1960,COC(=O)C1=C(C=CC(OC2=CC=C(Cl)C=C2Cl)=C1)[N+]([O-])=O,0
2530,Cl.CCOC(=O)COC1=CC2=C(CCC(C2)NCC(O)C3=CC(Cl)=CC=C3)C=C1,0
5266,O(P(OC1=CC=CC=C1)OC2=CC=CC=C2)C3=CC=CC=C3,0
237,[Na+].CCCCCN(CCCCC)C(=O)C(CCC([O-])=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1,0
1133,CS(O)(=O)=O.O=C1CC2(CCCC2)CC(=O)N1CCNCC3COC4=C(O3)C=CC=C4,0
5929,CCC(C)CO,0
4259,ON=C1CCCCC1,0
5285,O=C([C@H]1CCC(=O)N1)N2CCCCC2,0
5377,CCCCCCCC1CCC(=O)O1,0
5522,[Na+].[Na+].CC1=NN(C(=O)C1\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C3=CC(Cl)=C(C=C3Cl)S([O-])(=O)=O,0
2978,CCSCC1=C(OC(=O)NC)C=CC=C1,0
7077,OC1=CC=CC=C1,0
5505,[K+].[O-]C(=O)C1=CC=CC=C1,0
4827,OCCOCCO,0
3919,C1=CN=CC=N1,0
3138,FC1=CC=CC(F)=C1C(=O)NC(=O)NC2=CC=C(Cl)C=C2,0
6393,OC(CCl)CCl,0
4073,CCCCCCCCCCCCCCC=C,0
6157,CCC1=CC=CC=C1CC,0
3229,CC(C(=O)OCC(=O)N(C)C)C1=CC2=C(OC3=C(C2)C=CC(C)=N3)C=C1,0
1826,[Cl-].CCCCCCCCCCCC[N+](C)(C)C,1
593,C1CN2CCC1CC2,0
2725,ClC1=CC(Cl)=NC(Cl)=N1,1
4137,OC(=O)CC1=C(Cl)C=C(Cl)C=C1,0
560,OCC1=CC=C[N+]([O-])=C1,0
7065,CC1=C(O)C(CO)=C(CO)C=N1,0
5873,CCNC(=O)C1CC(C)CCC1C(C)C,0
243,FC1=C(CBr)C=CC(Br)=C1,0
4437,CCCCOCCOCCOCCOCCO,0
4956,CC(C)(C)C1=C(O)C=CC=C1,0
405,CCOCCN1C(=NC2=CC=CC=C12)C3CCN(CCC4=CC=C(C=C4)C(C)(C)C(O)=O)CC3,0
1442,OC(=O)C(=O)NC1=CC=CC(=C1)C2=NN=NN2,0
261,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(OC(C)=O)C=C2)C3=NC=CC=C3,0
4793,CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC2=CC=CC=C2,0
6534,FC(F)(F)C1=CC=CC=C1Cl,0
1689,COC1=CC(CC=C)=CC(C(=O)NCCO)=C1O,1
1725,CCCCC(CC)COC(=O)C1=C(O)C=CC=C1,0
2496,Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1,1
6502,COCCOCCOC,0
340,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C3=NC=CC=C3,0
4989,CC(C)OCCO,0
1601,NC1=NC=NC2=C1N=CN2[C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O,0
4576,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0
3725,CCCCCCCC(O)=O,0
7096,OCC(O)CCl,0
2785,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,0
1523,CCOC(=O)N1CCC(=O)CC1,0
5330,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,0
6359,CCCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1,0
6636,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,0
1766,CC1=CC=CC=C1OCC(O)CO,0
7069,NC1=CC(=CC=C1O)S(O)(=O)=O,0
4037,CC1=CC[C@@H]2C[C@H]1C2(C)C,0
5665,F[P-](F)(F)(F)(F)F.CCN1C=C[N+](C)=C1C,0
5808,CC(=O)OCCCCCCCCC=C,0
6698,NC1=CC(=CC=C1)[N+]([O-])=O,0
363,CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,0
7088,CCCCOC(=O)CO,0
6445,CO,0
4725,OC(=O)CCCl,0
4443,CCCC1=CC(=O)NC(=S)N1,0
6330,FC(F)(F)C(Cl)(Cl)Cl,0
6615,CN1C=NC2=NC=NC(N)=C12,0
2562,[Na+].[Na+].COC1=CC=CC=C1\N=N\C2=C(C=C3C=C(C=C(NC(C)=O)C3=C2O)S([O-])(=O)=O)S([O-])(=O)=O,0
7160,NC(=S)NC1=CC=CC=C1,0
6567,N#CCCNCCC#N,0
6650,O.O.O.O.O=C1NC(=O)C(=O)C(=O)N1,0
3083,O[C@@H]1[C@@H](COC2=CC(O)=CC=C12)N3CCC(O)(CC3)C4=CC=C(F)C=C4,0
6599,CC1=CC=C(N)C(=C1)S(O)(=O)=O,0
2102,COC1=CC=C(C=C1)C(Cl)=C(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3,0
632,CC(C)(C)C1=CC(C=O)=CC(=C1O)C(C)(C)C,0
2493,Cl.CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,1
2665,CCCCCCCC\C=C/CCCCCCCC(=O)OCCOC(=O)CCCCCCC\C=C/CCCCCCCC,0
5186,CCCCCCCCNC,0
4406,NC1=C(C=CC=C1)C(O)=O,0
5257,NC1=NC2=CC=CC=C2N1,0
5076,CCCCCCCCCCCl,0
2334,OCC(Br)=C(Br)CO,0
5668,C[Si](C)(C)Cl,1
3619,CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O,0
3883,CC(=O)OC\C=C(/C)CCC=C(C)C,0
4855,[Na+].CC1=C(OCC([O-])=O)C=CC(Cl)=C1,0
4211,CC(C)(C#N)\N=N\C(C)(C)C#N,0
1494,OC(=O)CCCCCCCCC=C,0
2401,CCC(C)(C)C(O)=O,0
3874,F[B-](F)(F)F.CCN1C=C[N+](C)=C1C,0
1232,NC1=CC=C(C=C1)S(N)(=O)=O,0
2661,CNC(=O)ON=C(SC)C(=O)N(C)C,0
2817,COC(=O)C1=C(C=CC=C1)C(=O)OC,0
6544,OS(F)(=O)=O,0
6665,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0
4153,CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1,0
5331,CC(CO)(CO)C(O)=O,0
3061,CCOP(=S)(OCC)OC1=NOC(=C1)C2=CC=CC=C2,0
6128,CCOC(=O)CC,0
7089,OCC(CO)(CBr)CBr,0
1735,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(O)C=C4,0
2823,CCOC(=O)C(=C)C#N,0
5462,SC1=NC2=C(S1)C=CC=C2,1
4905,CCOC(=O)C=C,0
2475,NC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1,1
2564,[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)\N=N\C2=C3C=CC(=CC3=CC=C2O)S([O-])(=O)=O,0
6037,[O-]S(=O)(=O)C(F)(F)F.CCCC[N+]1=CC=C(C)C=C1,0
5540,[Na+].[O-]S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,0
707,[H][C@]1(CCC(C)=CC1)[C@](C)(O)CCC=C(C)C,0
3046,COC1=CC=C(C=C1)C2=COC3=C(C=CC(O)=C3)C2=O,1
6119,CC12CCC(CC1)C(C)(C)O2,0
5555,[Na+].CC(Cl)(Cl)C([O-])=O,0
72,[H][C@@]1([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)C(C)C,1
4448,CC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,1
6701,CN1C(C)=NC=C1[N+]([O-])=O,0
1190,NC(=O)CCCCC1CCSS1,0
2601,CCCCCCC(O)CCCCCCCCCCC(O)=O,1
1125,COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O,0
1241,COC1=CC2=NC(Cl)=NC(N)=C2C=C1OC,0
6419,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,0
5914,CC(C)NC(=O)C=C,0
5369,O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1,0
3351,CCO[Si](OCC)(OCC)OCC,0
4008,CC(=C)C1CCC(C)=CC1,0
1577,O=C1NC=NC2=C1NC=N2,0
3906,C=CCCC=C,0
3729,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,1
4358,O=C1NC2=NNC=C2C(=O)N1,0
1343,CC(=O)OC1=CC=C(C)C=C1,0
7148,OCCSC1=CC=CC=C1,0
440,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]4([H])[C@@]2([H])C=CC5=CC(=O)CC[C@]45C,1
1100,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,0
2637,OC1=C(Cl)C=C(Cl)C=C1Cl,1
5332,OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,0
649,CC(C)C(Br)C(=O)NC(N)=O,1
1546,O=C1CCC2=CC(OCCCCC3=NN=NN3C4CCCCC4)=CC=C2N1,1
5447,OCC(CO)(CO)CO,0
6351,NC1=CC=C(Cl)C=C1Cl,0
2852,OC\C=C\CO,1
3503,O1C2=CC=CC=C2OC3=C1C=CC=C3,0
5155,ClC1=CC=C(Cl)C=C1,0
630,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C,1
4768,CCOC(=O)\C=C\C(=O)OCC,1
1249,NC1=NC=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,0
6773,CCCCCCCCCCCCCCCC(=O)OCC,0
482,[Br-].C[N+]1(C)CCCC(C1)OC(=O)C(O)(C2=CC=CC=C2)C3=CC=CC=C3,0
1584,CC1(C)OC2=C(C=C(C=C2)C#N)[C@H]([C@@H]1O)N3CCCC3=O,0
4676,CNC(=O)OC1=CC=CC=C1OC(C)C,0
1462,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@@]2([H])NC(=O)CN4C=NN=N4)C(O)=O,1
3040,Cl.CNC(=O)OC1=CC=CC(=C1)N=CN(C)C,1
5510,[K+].[O-]N=O,0
3273,OC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(O)C=C2,0
3683,CC1=C(O)C=C(N)C=C1,1
4145,CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,0
6072,CC1=CC2=C(C=C1)C(=O)OC2=O,0
3225,OC1=C(Cl)C=CC=C1Cl,0
1072,CNC(=O)NC(O)C(Cl)(Cl)Cl,0
4815,COC1=CC(CCC(C)=O)=CC=C1O,0
2631,Cl.Cl.OC(=O)COCCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3,1
1660,OC(=O)C1=CN=C(O)C=C1,0
2425,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,1
6044,CC1=C(C)C=C(C=O)C=C1,0
6728,CC\C=C/CCOC(C)=O,0
3097,CCC(C)OC(=O)C1=CC=C(O)C=C1,0
3976,CC(C)OB(OC(C)C)OC(C)C,0
7072,CCCC1=CC(OC)=C(O)C=C1,0
6800,ClC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCC2,0
5087,CCCCS(Cl)(=O)=O,0
5682,CC(C)=CCC\C(C)=C\CO,0
1408,NC1=CC=C(C=C1)C(=O)NCC(O)=O,0
1845,Cl[Au](Cl)Cl,1
1798,OC1=CC=C(C2=C1C(=O)C3=C(C2=O)C(=CC=C3O)[N+]([O-])=O)[N+]([O-])=O,1
3957,CCCCCCC(C)(C)S,0
1475,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2,0
35,ClC1=CC=C2OC3=C(C=CC=C3)N=C(N4CCNCC4)C2=C1,0
444,NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=N2,0
2359,OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C4=CC(O)=C(O)C(O)=C4,0
3654,COC(CC1=CC=CC=C1)OC,0
3179,CON(C)C(=O)NC1=CC=C(Br)C=C1,0
1286,O.O.CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,0
5304,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC=CC5=C4C=CO5,0
4445,COP(N)(=S)OC1=C(C=CC=C1)C(=O)OC(C)C,0
3416,COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1,0
2137,CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,0
2636,OC1=NC(Cl)=C(Cl)C=C1Cl,1
4016,CC1=CC=C(C=C)C=C1,0
6921,O=C1CCCCCCCCCCCN1,0
1681,CCOC(=O)NC(O)C(Cl)(Cl)Cl,0
5602,CCCC[N+]([O-])=O,0
1692,CC1=C(O)C(CO)=C(CO)C=N1,0
5281,COC(=O)C1=C(C=CC(Cl)=C1)[N+]([O-])=O,0
5709,C[C@@H](CCC=C(C)C)C=C,0
3635,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,0
372,NNC(=O)CC#N,0
6960,O=C1N=NNC2=C1C=CC=C2,0
4882,BrCCBr,0
6786,C[C@H](CSC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(O)=O,0
140,OC1=C2N=CC=CC2=C(I)C=C1I,0
4884,OCCBr,1
4419,[H][C@@]1(CC[C@@]2(C)[C@]3([H])CC[C@]4([H])[C@]5(C[C@@]35CC[C@]12C)CC[C@H](OC(=O)\C=C\C6=CC=C(O)C(OC)=C6)C4(C)C)[C@H](C)CCC=C(C)C,0
6671,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0
7035,OC(=O)C1=CC(O)=NC(O)=N1,0
714,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C2=CC=C(N)C=C2,0
3188,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3,0
6327,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,0
4431,CCCCN(CCO)CCO,0
5010,CC\C=C\CCO,0
406,CC(C(O)=O)C1=CC2=C(OC3=NC=CC=C3C2)C=C1,0
20,[H][C@@]12CC3=C(C(O)=C(O)C=C3)C4=C1C(CCN2C)=CC=C4,1
1004,CC(C)(OC1=CC=C(Cl)C=C1)C(O)=O,0
2411,CCSC(Cl)=O,1
2545,OC(=O)\C=C\C(O)=O.O=C1N(CCC2=NOC(=N2)C3=CC=C(CN4CCCCCC4)S3)C(=O)C5=C1C=CC=C5,1
2390,ClCCNP1(=O)OCCCN1CCCl,0
6868,CC(C)=C[C@@H]1[C@@H](C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,0
42,CC[C@@H]([C@@H](CC)C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,1
2830,NC1=CC2=C3N(CCC3=C1)C(=O)[C@H](NC(=O)C4=CC=CN=C4)N=C2C5=CC=CC=C5,0
3371,CNC(=O)OC1=C2C=CC=CC2=CC=C1,1
3022,OC1=CC=C(C=C1)C(=O)C2=CC=C(O)C=C2,0
3364,[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1Cl,1
4399,CCOS(=O)(=O)OCC,0
11,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=CC=CC=C3O1,0
4760,NCCCN1CCN(CCCN)CC1,0
1177,NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCC[N@]2C(=O)[C@H](CC3=CNC4=C3C=CC=C4)NC(=O)[C@H](CC(O)=O)NC(=O)CNC1=O)C(N)=O,0
1947,OC1=C2N=CC=CC2=C(Cl)C=C1I,1
2501,CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1,1
2863,[Na+].[Na+].[O-]S(=O)(=O)C1=CC(=C2N=C(C=CC2=C1)C3C(=O)C4=C(C=CC=C4)C3=O)S([O-])(=O)=O,1
3865,CC(C)=CCl,0
1026,CC1=C(CCCl)SC=N1,0
3848,[O-][N+](=O)C1=C2C=CC=CC2=CC=C1,0
2989,CCOS(=O)(=O)OCC,0
961,Cl.CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O,0
2889,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,0
3015,CC(C)COC(=O)C(C)=C,0
3338,CC1=CC=CC=C1[N+]([O-])=O,0
7015,COP(=S)(OC)OC1=CC=C(C=C1)S(N)(=O)=O,0
735,C\C=C1/[C@@H]2CC3=C(C=CC(=O)N3)[C@@]1(N)CC(C)=C2,0
4400,CC(=O)NC1=CC=C(C=C1)S(Cl)(=O)=O,0
1440,O[C@H]([C@@H](O)C(O)=O)C(O)=O.COCCC1=CC=C(OCC(O)CNC(C)C)C=C1.COCCC2=CC=C(OCC(O)CNC(C)C)C=C2,0
2875,C1=CC=C(C=C1)C2=CC=CC=C2,0
3986,COCC(C)N,0
916,Cl.CN(C)C(=N)NC(N)=N,0
5981,CC(=O)C=CC1=C(C)CCCC1(C)C,0
6818,OC(=O)C1=CC=CC=C1N2C=C(C(O)=O)C(=O)C3=C2C=C(Cl)C(NC4=C(F)C=C(F)C=C4Cl)=C3,0
4089,CCCCOP(O)(=O)OCCCC,0
6617,CC1(C)CC(N)CC(C)(CN)C1,0
6770,CCCCCCCCCCCCCC(=O)OC,0
2772,C(COCC1CO1)OCC2CO2,1
1624,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)NCCNS(=O)(=O)C2=CC=CC(=C2)[N+]([O-])=O,1
5684,CCCC(=O)OC\C=C(/C)CCC=C(C)C,0
821,Cl.[H][C@]1(CC(C)C)N(CCCN2CCCCCC2)C(=O)O[C@@]1([H])C3=CC=CC=C3,0
1367,OCCNC(=O)CN1C=CN=C1[N+]([O-])=O,0
3712,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OC,0
6438,CN1C(=O)OC(C)(C)C1=O,0
850,Cl.CCN(CCO)CCN1C(CC2=CC=CC=C2)=NC3=C1C(=O)N(C)C(=O)N3C,0
1000,CCCCCN(CCCOC)C(=O)C(CCC(O)=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1,0
6340,ClCC=CCl,0
4114,Cl.CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CC=C2)C3=CC=CC=C3,0
1637,O=C(CS(=O)CC1=CC=CO1)NC\C=C/COC2=NC=CC(CN3CCCCC3)=C2,0
1667,CN1C2CCC(C)(C)C1CC(C2)OC(=O)C(O)(C3=CC=CS3)C4=CC=CS4,0
4589,CCCCCCCC\C=C/CCCCCCCC(O)=O,0
3173,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]4(F)[C@@]2([H])CCC5=CC(=O)C=C[C@]45C,0
5452,CC1=C(CCO)SC=N1,0
1347,CSC1=CC=C(C=C1)C(=O)C2=C(C)NC(=O)N2,0
5597,[O-][N+](=O)C1=CC2=CC=CN=C2C=C1,0
3230,CNC1=NC=NC2=C1N=CN2,1
5035,CC(C1=CC=C(C)C(C)=C1)C2=CC=C(C)C(C)=C2,0
5506,[K+].[O-]C(=O)CC1=C2C=CC=CC2=CC=C1,0
4783,CC1=CC=C(O1)C(O)=O,0
3232,[H][C@@]1(C[C@H]2CC[N@]1C[C@@H]2C=C)[C@@H](O)C3=CC=NC4=CC=C(OC)C=C34,0
5865,CC(C)C#N,0
703,O[C@@H]([C@H](O)C(O)=O)C(O)=O.CN1C(C)(C)CCCC1(C)C,0
5714,CC(=O)OC(C)(C)CCCC(=C)C=C,0
3291,BrC(Br)C(Br)Br,0
3673,CN1C(=N)NC2=C(N=CN2)C1=O,0
2408,CCCCO,0
1327,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+]([O-])=O,1
6666,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)C=CC2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O,0
6588,NC(=S)NNC(N)=S,0
4909,CC(=O)C=C,0
4440,NC(=S)NC1=CC=CC=C1,0
6833,OC(=O)CCCCCCCC(O)=O,0
986,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1,0
5693,CC(=C)C(O)=O,0
6500,COCCO[Si](OCCOC)(OCCOC)C=C,0
6165,CCCC(Cl)=O,0
5935,CCCC(C)C(O)CC,0
4049,CCCOC(=O)CC,0
3485,BrC1=CC(Br)=C(OC2=CC(Br)=C(Br)C=C2Br)C=C1Br,0
2474,NC1=NC(=O)N(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,1
3873,COS([O-])(=O)=O.CCN1C=C[N+](C)=C1,0
1198,COC1=CC=CC=C1OCC(O)COC(N)=O,0
4181,COC1=C(Cl)C=CC(Cl)=C1C(O)=O,0
1518,CCOC(=O)C(=O)CCC1=CC=CC=C1,0
5943,CC(Cl)C(Cl)Cl,0
1799,[Br-].CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,1
1014,CCNC1=NC(NCC)=NC(Cl)=N1,0
128,Cl.Cl.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,1
1364,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4)CC1,0
6067,CC1=CC=C(O)C=C1,0
4470,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
891,Cl.CNS(=O)(=O)CCC1=CC2=C(NC=C2C3CCN(C)CC3)C=C1,0
2793,CCCC\C=C\CCCCO,0
6020,CC1=CC(C)=C(O)C(C)=C1,0
4403,NC1=CC=C(C=C1)C(O)=O,0
6822,OC(=O)CC(O)=O,1
6149,CCCC=NO,0
3249,CCOC(=O)C1=CC=C(NC(=O)CN2CCCCC2)C=C1,0
1208,NC1=NC(=O)N(C=N1)[C@H]2C[C@H](O)[C@@H](CO)O2,0
3868,[H][C@@]1(C)N(C)C(O)=N[C@]1([H])C2=CC=CC=C2,0
7037,OC(=O)C1=CC=C(C=O)C=C1,1
4065,CCCC[N+]1(C)CCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0
6133,CCC(C(=O)NC(N)=O)C1=CC=CC=C1,0
1239,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(\C)N(CC1=C(N)N=C(C)N=C1)C=O)=C(/C)N(CC2=C(N)N=C(C)N=C2)C=O,0
2289,ClC\C=C\CCl,1
2740,CS(O)(=O)=O.[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N3C(=O)[C@](NC(=O)[C@H]4CN(C)[C@]5([H])CC6=C(Br)NC7=CC=CC(=C67)C5=C4)(O[C@@]23O)C(C)C,1
275,CC1=C(C=C(C=C1C(N)=O)[N+]([O-])=O)[N+]([O-])=O,0
4585,CC1(CCCCC1)C(=O)NC2=C(Cl)C(Cl)=C(O)C=C2,1
1035,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,0
1229,NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2,0
1008,NC1=NC(N)=C(N=N1)C2=CC=CC(Cl)=C2Cl,0
3828,[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O,0
2532,CCOP(=S)(OCC)OC1=C(Cl)C=C(Br)C(Cl)=C1,0
4293,COC(=O)CCCCC(O)=O,0
1058,CC1COC2=C(N3CCN(C)CC3)C(F)=CC4=C2N1C=C(C(O)=O)C4=O,0
5312,ClC(=O)OCCOCCOC(Cl)=O,0
281,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C2=NN=C(C)O2)C(=O)NCC3=CC=C(F)C=C3,0
1043,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,0
