description,has_signal
O70491|EUKARYA|NO_SP|1,0
P32343|EUKARYA|NO_SP|2,0
Q0V8E7|EUKARYA|NO_SP|1,0
O54695|EUKARYA|NO_SP|2,0
P41930|EUKARYA|NO_SP|2,0
Q9BSN7|EUKARYA|NO_SP|1,0
P49788|EUKARYA|NO_SP|0,0
Q8IY95|EUKARYA|NO_SP|1,0
Q28820|EUKARYA|NO_SP|1,0
Q9DBI0|EUKARYA|NO_SP|2,0
Q9FEG2|EUKARYA|NO_SP|2,0
Q5S248|EUKARYA|NO_SP|2,0
Q5QSK2|EUKARYA|NO_SP|2,0
P57727|EUKARYA|NO_SP|2,0
Q8IU80|EUKARYA|NO_SP|2,0
Q4KL25|EUKARYA|NO_SP|1,0
Q7TS55|EUKARYA|NO_SP|2,0
A0AVI4|EUKARYA|NO_SP|2,0
Q7Z410|EUKARYA|NO_SP|0,0
P36029|EUKARYA|NO_SP|1,0
Q9VYB7|EUKARYA|NO_SP|2,0
Q402F4|EUKARYA|NO_SP|2,0
Q13061|EUKARYA|NO_SP|1,0
C4QM85|EUKARYA|NO_SP|2,0
P82179|EUKARYA|NO_SP|1,0
A9ZSY2|EUKARYA|NO_SP|2,0
A5LGM7|EUKARYA|NO_SP|2,0
Q8K1T0|EUKARYA|NO_SP|2,0
Q8BIK6|EUKARYA|NO_SP|0,0
O60635|EUKARYA|NO_SP|0,0
P0C5X8|EUKARYA|NO_SP|2,0
Q6PIZ9|EUKARYA|NO_SP|2,0
Q8MKK4|EUKARYA|NO_SP|2,0
A9ZSY3|EUKARYA|NO_SP|2,0
O00124|EUKARYA|NO_SP|1,0
Q03860|EUKARYA|NO_SP|2,0
O14223|EUKARYA|NO_SP|2,0
Q9C0H2|EUKARYA|NO_SP|2,0
O59768|EUKARYA|NO_SP|2,0
P34711|EUKARYA|NO_SP|1,0
P54219|EUKARYA|NO_SP|1,0
Q9SZY7|EUKARYA|NO_SP|1,0
Q9SLA2|EUKARYA|NO_SP|1,0
Q6TEK4|EUKARYA|NO_SP|0,0
Q9UUH1|EUKARYA|NO_SP|2,0
Q9UPY5|EUKARYA|NO_SP|2,0
Q8NBI6|EUKARYA|NO_SP|0,0
P56485|EUKARYA|NO_SP|2,0
P08908|EUKARYA|NO_SP|0,0
Q98998|EUKARYA|NO_SP|0,0
P28334|EUKARYA|NO_SP|0,0
O89039|EUKARYA|NO_SP|2,0
P13516|EUKARYA|NO_SP|1,0
Q8L856|EUKARYA|NO_SP|1,0
A0A4Z3|EUKARYA|NO_SP|0,0
P30372|EUKARYA|NO_SP|0,0
O94523|EUKARYA|NO_SP|1,0
P35404|EUKARYA|NO_SP|0,0
P28222|EUKARYA|NO_SP|0,0
P28565|EUKARYA|NO_SP|0,0
O08890|EUKARYA|NO_SP|0,0
Q02284|EUKARYA|NO_SP|0,0
P30940|EUKARYA|NO_SP|0,0
P30994|EUKARYA|NO_SP|2,0
P49145|EUKARYA|NO_SP|0,0
P28566|EUKARYA|NO_SP|0,0
P41595|EUKARYA|NO_SP|2,0
Q9P5N0|EUKARYA|NO_SP|2,0
P19327|EUKARYA|NO_SP|0,0
Q60484|EUKARYA|NO_SP|0,0
P28221|EUKARYA|NO_SP|0,0
P30939|EUKARYA|NO_SP|0,0
Q99PG0|EUKARYA|NO_SP|1,0
Q9NPB9|EUKARYA|NO_SP|0,0
Q64264|EUKARYA|NO_SP|0,0
P28564|EUKARYA|NO_SP|0,0
Q6VB83|EUKARYA|NO_SP|0,0
P30543|EUKARYA|NO_SP|0,0
P97718|EUKARYA|NO_SP|0,0
Q5QJU3|EUKARYA|NO_SP|2,0
Q5VTY9|EUKARYA|NO_SP|1,0
Q67VS5|EUKARYA|NO_SP|2,0
P97717|EUKARYA|NO_SP|2,0
B0F9W3|EUKARYA|NO_SP|2,0
P53954|EUKARYA|NO_SP|1,0
A2ASQ1|EUKARYA|NO_SP|1,0
Q9C5U2|EUKARYA|NO_SP|0,0
P98205|EUKARYA|NO_SP|2,0
P25304|EUKARYA|NO_SP|1,0
P35374|EUKARYA|NO_SP|1,0
P53730|EUKARYA|NO_SP|2,0
Q9BLG3|EUKARYA|NO_SP|1,0
Q9P7F3|EUKARYA|NO_SP|2,0
Q10479|EUKARYA|NO_SP|1,0
Q9BLG4|EUKARYA|NO_SP|2,0
Q9US00|EUKARYA|NO_SP|2,0
Q8MXY0|EUKARYA|NO_SP|1,0
O60061|EUKARYA|NO_SP|1,0
Q9SQG2|EUKARYA|NO_SP|1,0
Q96BI3|EUKARYA|NO_SP|2,0
Q2TAD5|EUKARYA|NO_SP|0,0
P34080|EUKARYA|NO_SP|0,0
Q9C0V1|EUKARYA|NO_SP|2,0
Q54WT8|EUKARYA|NO_SP|2,0
Q86XL3|EUKARYA|NO_SP|0,0
P46993|EUKARYA|NO_SP|2,0
Q9SA77|EUKARYA|NO_SP|0,0
O14072|EUKARYA|NO_SP|1,0
P39986|EUKARYA|NO_SP|2,0
P0CD92|EUKARYA|NO_SP|2,0
P0CD90|EUKARYA|NO_SP|2,0
Q15041|EUKARYA|NO_SP|1,0
Q6X1Y6|EUKARYA|NO_SP|2,0
Q12797|EUKARYA|NO_SP|0,0
Q9JHE3|EUKARYA|NO_SP|2,0
Q12691|EUKARYA|NO_SP|2,0
P36107|EUKARYA|NO_SP|1,0
P18434|EUKARYA|NO_SP|0,0
Q6RW13|EUKARYA|NO_SP|2,0
P15535|EUKARYA|NO_SP|0,0
Q93084|EUKARYA|NO_SP|0,0
Q708S7|EUKARYA|NO_SP|2,0
P55926|EUKARYA|NO_SP|2,0
Q9R0W5|EUKARYA|NO_SP|2,0
P78348|EUKARYA|NO_SP|2,0
Q925H0|EUKARYA|NO_SP|2,0
P13587|EUKARYA|NO_SP|2,0
O94766|EUKARYA|NO_SP|0,0
O43505|EUKARYA|NO_SP|2,0
Q5W7F1|EUKARYA|NO_SP|2,0
Q9NR71|EUKARYA|NO_SP|2,0
Q708S6|EUKARYA|NO_SP|2,0
P54709|EUKARYA|NO_SP|0,0
P22700|EUKARYA|NO_SP|0,0
Q91XT9|EUKARYA|NO_SP|2,0
Q9NY37|EUKARYA|NO_SP|2,0
Q1XA76|EUKARYA|NO_SP|2,0
P98196|EUKARYA|NO_SP|1,0
Q8NB49|EUKARYA|NO_SP|1,0
Q6Y288|EUKARYA|NO_SP|2,0
Q9UIR0|EUKARYA|NO_SP|1,0
Q96247|EUKARYA|NO_SP|2,0
Q05659|EUKARYA|NO_SP|1,0
Q6ZMB0|EUKARYA|NO_SP|0,0
P82251|EUKARYA|NO_SP|2,0
Q9XI23|EUKARYA|NO_SP|1,0
O14523|EUKARYA|NO_SP|0,0
Q8K4Y7|EUKARYA|NO_SP|1,0
Q96G97|EUKARYA|NO_SP|2,0
Q5KQH7|EUKARYA|NO_SP|0,0
Q9P296|EUKARYA|NO_SP|1,0
O64759|EUKARYA|NO_SP|1,0
Q8VWZ7|EUKARYA|NO_SP|2,0
Q9Z2E9|EUKARYA|NO_SP|2,0
Q8VIM4|EUKARYA|NO_SP|2,0
P53223|EUKARYA|NO_SP|1,0
P27614|EUKARYA|NO_SP|2,0
P13773|EUKARYA|NO_SP|1,0
Q5KU26|EUKARYA|NO_SP|2,0
Q810Y4|EUKARYA|NO_SP|0,0
D0Q0Y7|EUKARYA|NO_SP|1,0
Q9JK41|EUKARYA|NO_SP|1,0
Q8WNR0|EUKARYA|NO_SP|1,0
Q9QZN9|EUKARYA|NO_SP|2,0
Q9N623|EUKARYA|NO_SP|2,0
Q9R1N9|EUKARYA|NO_SP|0,0
Q9ZQI2|EUKARYA|NO_SP|2,0
P11836|EUKARYA|NO_SP|0,0
Q9JJV4|EUKARYA|NO_SP|2,0
Q8WVQ1|EUKARYA|NO_SP|1,0
P25656|EUKARYA|NO_SP|0,0
Q9R0E0|EUKARYA|NO_SP|1,0
Q6UWU4|EUKARYA|NO_SP|2,0
P51681|EUKARYA|NO_SP|0,0
Q8AY29|EUKARYA|NO_SP|1,0
Q8C172|EUKARYA|NO_SP|2,0
O00421|EUKARYA|NO_SP|0,0
Q9D6K9|EUKARYA|NO_SP|2,0
Q9Z0G9|EUKARYA|NO_SP|0,0
Q9Z260|EUKARYA|NO_SP|0,0
Q6UVW9|EUKARYA|NO_SP|2,0
Q91V08|EUKARYA|NO_SP|1,0
Q9NY25|EUKARYA|NO_SP|1,0
Q924Z4|EUKARYA|NO_SP|2,0
Q9Y4C5|EUKARYA|NO_SP|0,0
Q8NCG5|EUKARYA|NO_SP|0,0
Q8IZS7|EUKARYA|NO_SP|2,0
D3ZQJ0|EUKARYA|NO_SP|0,0
P56745|EUKARYA|NO_SP|0,0
Q5QGZ9|EUKARYA|NO_SP|0,0
O75503|EUKARYA|NO_SP|2,0
Q6UXB4|EUKARYA|NO_SP|0,0
Q6UXN8|EUKARYA|NO_SP|2,0
P78369|EUKARYA|NO_SP|0,0
O35054|EUKARYA|NO_SP|0,0
O54942|EUKARYA|NO_SP|0,0
Q13286|EUKARYA|NO_SP|1,0
Q5BJU5|EUKARYA|NO_SP|1,0
Q9Z262|EUKARYA|NO_SP|0,0
Q99788|EUKARYA|NO_SP|0,0
Q9R1I1|EUKARYA|NO_SP|0,0
O22267|EUKARYA|NO_SP|2,0
Q9BXN2|EUKARYA|NO_SP|2,0
O88552|EUKARYA|NO_SP|0,0
O95406|EUKARYA|NO_SP|1,0
Q9R007|EUKARYA|NO_SP|1,0
Q6QLQ4|EUKARYA|NO_SP|2,0
Q8BRU4|EUKARYA|NO_SP|2,0
Q93ZB2|EUKARYA|NO_SP|1,0
Q9XFR0|EUKARYA|NO_SP|0,0
Q9C0E8|EUKARYA|NO_SP|2,0
Q8LIN5|EUKARYA|NO_SP|0,0
Q6UVM4|EUKARYA|NO_SP|1,0
O54982|EUKARYA|NO_SP|2,0
Q850M0|EUKARYA|NO_SP|0,0
Q9FWX6|EUKARYA|NO_SP|1,0
P97468|EUKARYA|NO_SP|0,0
O77475|EUKARYA|NO_SP|2,0
O23413|EUKARYA|NO_SP|1,0
Q9SUP0|EUKARYA|NO_SP|2,0
Q86W10|EUKARYA|NO_SP|2,0
Q9FFT2|EUKARYA|NO_SP|2,0
Q9I9B9|EUKARYA|NO_SP|1,0
P52569|EUKARYA|NO_SP|2,0
P38428|EUKARYA|NO_SP|2,0
Q9XI72|EUKARYA|NO_SP|2,0
Q8L9B5|EUKARYA|NO_SP|2,0
Q9FE29|EUKARYA|NO_SP|2,0
Q8L8Z1|EUKARYA|NO_SP|1,0
Q810F1|EUKARYA|NO_SP|1,0
Q9USV7|EUKARYA|NO_SP|1,0
Q8BQU6|EUKARYA|NO_SP|0,0
P49682|EUKARYA|NO_SP|2,0
Q9WUS4|EUKARYA|NO_SP|0,0
Q8GWD5|EUKARYA|NO_SP|2,0
Q9P7F9|EUKARYA|NO_SP|2,0
Q8N144|EUKARYA|NO_SP|0,0
P53008|EUKARYA|NO_SP|2,0
Q4G2J4|EUKARYA|NO_SP|2,0
Q5AFI4|EUKARYA|NO_SP|2,0
Q7K4Y6|EUKARYA|NO_SP|0,0
Q4G2J5|EUKARYA|NO_SP|2,0
Q9GZP9|EUKARYA|NO_SP|2,0
Q96Q80|EUKARYA|NO_SP|2,0
Q4G2J6|EUKARYA|NO_SP|2,0
Q96PD7|EUKARYA|NO_SP|0,0
P38307|EUKARYA|NO_SP|2,0
Q39085|EUKARYA|NO_SP|1,0
Q12743|EUKARYA|NO_SP|2,0
Q04216|EUKARYA|NO_SP|1,0
P21917|EUKARYA|NO_SP|0,0
P14416|EUKARYA|NO_SP|0,0
Q9UUA6|EUKARYA|NO_SP|2,0
Q8NCG7|EUKARYA|NO_SP|2,0
Q5RJY4|EUKARYA|NO_SP|1,0
P35462|EUKARYA|NO_SP|0,0
O54693|EUKARYA|NO_SP|0,0
Q6P179|EUKARYA|NO_SP|0,0
P40540|EUKARYA|NO_SP|2,0
Q969X5|EUKARYA|NO_SP|2,0
Q9XZ08|EUKARYA|NO_SP|2,0
O43909|EUKARYA|NO_SP|1,0
Q9ER31|EUKARYA|NO_SP|2,0
Q16394|EUKARYA|NO_SP|0,0
P70428|EUKARYA|NO_SP|1,0
Q9CQE7|EUKARYA|NO_SP|2,0
Q12284|EUKARYA|NO_SP|1,0
Q9Y169|EUKARYA|NO_SP|2,0
O93295|EUKARYA|NO_SP|0,0
O94283|EUKARYA|NO_SP|2,0
Q99ML4|EUKARYA|NO_SP|1,0
P25621|EUKARYA|NO_SP|2,0
Q08913|EUKARYA|NO_SP|1,0
P59266|EUKARYA|NO_SP|1,0
O94905|EUKARYA|NO_SP|2,0
P97464|EUKARYA|NO_SP|0,0
D4AEP3|EUKARYA|NO_SP|0,0
O14843|EUKARYA|NO_SP|2,0
Q93063|EUKARYA|NO_SP|1,0
Q9D6I7|EUKARYA|NO_SP|1,0
Q8BQT2|EUKARYA|NO_SP|0,0
O75477|EUKARYA|NO_SP|2,0
Q09752|EUKARYA|NO_SP|2,0
Q24342|EUKARYA|NO_SP|2,0
Q7TMA4|EUKARYA|NO_SP|2,0
O15552|EUKARYA|NO_SP|2,0
O44616|EUKARYA|NO_SP|1,0
A5D6W6|EUKARYA|NO_SP|0,0
P31390|EUKARYA|NO_SP|0,0
Q08109|EUKARYA|NO_SP|1,0
P30546|EUKARYA|NO_SP|0,0
P35367|EUKARYA|NO_SP|0,0
Q92633|EUKARYA|NO_SP|2,0
Q8IWU2|EUKARYA|NO_SP|1,0
O02773|EUKARYA|NO_SP|0,0
Q9EQR5|EUKARYA|NO_SP|0,0
Q9NUN5|EUKARYA|NO_SP|1,0
Q8IWT6|EUKARYA|NO_SP|2,0
Q95Q39|EUKARYA|NO_SP|1,0
P53176|EUKARYA|NO_SP|1,0
Q12207|EUKARYA|NO_SP|2,0
Q9H255|EUKARYA|NO_SP|0,0
Q8TCB6|EUKARYA|NO_SP|0,0
P20789|EUKARYA|NO_SP|0,0
Q9JHL0|EUKARYA|NO_SP|0,0
Q8VBV9|EUKARYA|NO_SP|0,0
P31755|EUKARYA|NO_SP|2,0
Q9LHQ6|EUKARYA|NO_SP|0,0
Q9SA36|EUKARYA|NO_SP|2,0
Q7M750|EUKARYA|NO_SP|2,0
P08100|EUKARYA|NO_SP|2,0
P41143|EUKARYA|NO_SP|0,0
P34982|EUKARYA|NO_SP|0,0
Q9CAT6|EUKARYA|NO_SP|1,0
P41144|EUKARYA|NO_SP|0,0
P33534|EUKARYA|NO_SP|0,0
Q9SA38|EUKARYA|NO_SP|2,0
O64515|EUKARYA|NO_SP|2,0
Q9SAK7|EUKARYA|NO_SP|2,0
Q8N138|EUKARYA|NO_SP|1,0
Q80WK2|EUKARYA|NO_SP|2,0
P79391|EUKARYA|NO_SP|0,0
Q18807|EUKARYA|NO_SP|1,0
P41145|EUKARYA|NO_SP|0,0
P81909|EUKARYA|NO_SP|2,0
Q9VNB5|EUKARYA|NO_SP|1,0
P34975|EUKARYA|NO_SP|0,0
Q9H244|EUKARYA|NO_SP|2,0
Q8IY49|EUKARYA|NO_SP|2,0
O42944|EUKARYA|NO_SP|1,0
O43613|EUKARYA|NO_SP|2,0
Q719N3|EUKARYA|NO_SP|2,0
Q9UBL9|EUKARYA|NO_SP|2,0
Q3TFD2|EUKARYA|NO_SP|0,0
O74546|EUKARYA|NO_SP|2,0
Q86UW2|EUKARYA|NO_SP|2,0
Q8K3P1|EUKARYA|NO_SP|2,0
Q9EPX4|EUKARYA|NO_SP|2,0
O43614|EUKARYA|NO_SP|2,0
Q99571|EUKARYA|NO_SP|2,0
O94680|EUKARYA|NO_SP|2,0
O13729|EUKARYA|NO_SP|1,0
O14684|EUKARYA|NO_SP|2,0
Q9USX0|EUKARYA|NO_SP|2,0
Q06991|EUKARYA|NO_SP|2,0
Q7T3R4|EUKARYA|NO_SP|1,0
Q08417|EUKARYA|NO_SP|2,0
P51574|EUKARYA|NO_SP|2,0
Q9NRA2|EUKARYA|NO_SP|1,0
O15245|EUKARYA|NO_SP|0,0
Q61420|EUKARYA|NO_SP|1,0
Q8BHK3|EUKARYA|NO_SP|2,0
A2VCW5|EUKARYA|NO_SP|1,0
Q7Z2H8|EUKARYA|NO_SP|2,0
Q9Z1F2|EUKARYA|NO_SP|2,0
Q49B93|EUKARYA|NO_SP|1,0
P79088|EUKARYA|NO_SP|2,0
Q09827|EUKARYA|NO_SP|2,0
Q9Z306|EUKARYA|NO_SP|0,0
Q9NSA0|EUKARYA|NO_SP|0,0
Q9BXP2|EUKARYA|NO_SP|0,0
P97524|EUKARYA|NO_SP|2,0
Q9UMX9|EUKARYA|NO_SP|2,0
Q9Z0E8|EUKARYA|NO_SP|0,0
Q8IVM8|EUKARYA|NO_SP|0,0
Q9WTN6|EUKARYA|NO_SP|0,0
Q6PCB7|EUKARYA|NO_SP|0,0
Q8VDB9|EUKARYA|NO_SP|2,0
Q04947|EUKARYA|NO_SP|2,0
Q12443|EUKARYA|NO_SP|2,0
Q86SK9|EUKARYA|NO_SP|2,0
Q9Y7T6|EUKARYA|NO_SP|2,0
Q9GZV3|EUKARYA|NO_SP|2,0
Q8BYF6|EUKARYA|NO_SP|1,0
A0PJK1|EUKARYA|NO_SP|2,0
P15367|EUKARYA|NO_SP|0,0
Q8N695|EUKARYA|NO_SP|1,0
Q1EHB4|EUKARYA|NO_SP|1,0
P35179|EUKARYA|NO_SP|2,0
Q6AZY7|EUKARYA|NO_SP|2,0
Q06058|EUKARYA|NO_SP|2,0
O88575|EUKARYA|NO_SP|0,0
Q7Z2C4|EUKARYA|NO_SP|2,0
P33754|EUKARYA|NO_SP|2,0
Q8K0H1|EUKARYA|NO_SP|0,0
Q9P8E3|EUKARYA|NO_SP|2,0
Q63089|EUKARYA|NO_SP|0,0
Q8VC69|EUKARYA|NO_SP|0,0
P97849|EUKARYA|NO_SP|0,0
P31662|EUKARYA|NO_SP|1,0
Q9FY94|EUKARYA|NO_SP|1,0
O08858|EUKARYA|NO_SP|0,0
Q8LFH5|EUKARYA|NO_SP|1,0
Q9FX21|EUKARYA|NO_SP|1,0
P54003|EUKARYA|NO_SP|1,0
Q9ZV02|EUKARYA|NO_SP|1,0
P38869|EUKARYA|NO_SP|2,0
Q9FMX3|EUKARYA|NO_SP|1,0
Q9U969|EUKARYA|NO_SP|2,0
Q2R3P9|EUKARYA|NO_SP|1,0
P46978|EUKARYA|NO_SP|1,0
Q8L9J7|EUKARYA|NO_SP|1,0
Q04629|EUKARYA|NO_SP|2,0
P47154|EUKARYA|NO_SP|2,0
Q8NB59|EUKARYA|NO_SP|2,0
Q86TG1|EUKARYA|NO_SP|2,0
B9EJG8|EUKARYA|NO_SP|1,0
Q53R12|EUKARYA|NO_SP|0,0
Q9NYW5|EUKARYA|NO_SP|0,0
P02786|EUKARYA|NO_SP|2,0
A6NC51|EUKARYA|NO_SP|1,0
O00258|EUKARYA|NO_SP|2,0
Q6TEK5|EUKARYA|NO_SP|0,0
O94464|EUKARYA|NO_SP|2,0
Q09852|EUKARYA|NO_SP|1,0
P32386|EUKARYA|NO_SP|2,0
Q07950|EUKARYA|NO_SP|2,0
P40544|EUKARYA|NO_SP|1,0
O94622|EUKARYA|NO_SP|2,0
O13726|EUKARYA|NO_SP|2,0
P25338|EUKARYA|NO_SP|1,0
P87056|EUKARYA|NO_SP|2,0
O94599|EUKARYA|NO_SP|1,0
Q03193|EUKARYA|NO_SP|2,0
Q92536|EUKARYA|NO_SP|2,0
O74750|EUKARYA|NO_SP|1,0
P53217|EUKARYA|NO_SP|2,0
Q9UTA3|EUKARYA|NO_SP|1,0
Q03697|EUKARYA|NO_SP|2,0
O13968|EUKARYA|NO_SP|1,0
Q07451|EUKARYA|NO_SP|2,0
Q12155|EUKARYA|NO_SP|1,0
P35723|EUKARYA|NO_SP|2,0
P38842|EUKARYA|NO_SP|1,0
Q04835|EUKARYA|NO_SP|2,0
Q9Y397|EUKARYA|NO_SP|2,0
P40169|EUKARYA|NO_SP|1,0
Q8TAD4|EUKARYA|NO_SP|2,0
Q6P7B7|EUKARYA|NO_SP|2,0
Q8BJM5|EUKARYA|NO_SP|1,0
Q5ZLF4|EUKARYA|NO_SP|2,0
Q06833|EUKARYA|NO_SP|2,0
Q9JKN1|EUKARYA|NO_SP|2,0
Q5ZIH3|EUKARYA|NO_SP|1,0
Q06107|EUKARYA|NO_SP|2,0
Q12346|EUKARYA|NO_SP|1,0
P38310|EUKARYA|NO_SP|2,0
Q70UQ0|EUKARYA|NO_SP|0,0
Q9HC24|EUKARYA|NO_SP|1,0
O00180|EUKARYA|NO_SP|0,0
Q6VV64|EUKARYA|NO_SP|0,0
Q07376|EUKARYA|NO_SP|2,0
Q12296|EUKARYA|NO_SP|1,0
Q96G30|EUKARYA|NO_SP|2,0
Q9NQG6|EUKARYA|NO_SP|0,0
P12234|EUKARYA|NO_SP|0,0
P16036|EUKARYA|NO_SP|0,0
P38292|EUKARYA|NO_SP|2,0
Q9NZ42|EUKARYA|NO_SP|2,0
P42836|EUKARYA|NO_SP|2,0
Q96HS1|EUKARYA|NO_SP|0,0
P56589|EUKARYA|NO_SP|1,0
P33775|EUKARYA|NO_SP|2,0
Q5SWZ9|EUKARYA|NO_SP|0,0
Q9ZS51|EUKARYA|NO_SP|2,0
Q9Y6A1|EUKARYA|NO_SP|2,0
Q04119|EUKARYA|NO_SP|1,0
O75324|EUKARYA|NO_SP|1,0
Q9D563|EUKARYA|NO_SP|2,0
Q9UNG2|EUKARYA|NO_SP|1,0
Q07914|EUKARYA|NO_SP|2,0
P38825|EUKARYA|NO_SP|2,0
Q8BWC0|EUKARYA|NO_SP|1,0
P07213|EUKARYA|NO_SP|2,0
P04633|EUKARYA|NO_SP|2,0
P08067|EUKARYA|NO_SP|2,0
P70406|EUKARYA|NO_SP|2,0
Q99385|EUKARYA|NO_SP|1,0
P39547|EUKARYA|NO_SP|1,0
Q04301|EUKARYA|NO_SP|2,0
Q9BQB6|EUKARYA|NO_SP|0,0
P53142|EUKARYA|NO_SP|0,0
O95477|EUKARYA|NO_SP|1,0
P78363|EUKARYA|NO_SP|1,0
O80452|EUKARYA|NO_SP|2,0
Q16853|EUKARYA|NO_SP|2,0
P29972|EUKARYA|NO_SP|0,0
Q9HDC9|EUKARYA|NO_SP|2,0
Q9HD20|EUKARYA|NO_SP|0,0
P21616|EUKARYA|NO_SP|2,0
P40074|EUKARYA|NO_SP|0,0
O76090|EUKARYA|NO_SP|2,0
P14772|EUKARYA|NO_SP|1,0
P55061|EUKARYA|NO_SP|2,0
P40501|EUKARYA|NO_SP|0,0
P32198|EUKARYA|NO_SP|2,0
Q9GZY4|EUKARYA|NO_SP|2,0
Q9Y2R0|EUKARYA|NO_SP|0,0
Q9NZ45|EUKARYA|NO_SP|2,0
P51795|EUKARYA|NO_SP|1,0
P00163|EUKARYA|NO_SP|2,0
Q8WWI5|EUKARYA|NO_SP|1,0
P00157|EUKARYA|NO_SP|2,0
P18946|EUKARYA|NO_SP|2,0
P28845|EUKARYA|NO_SP|0,0
Q05521|EUKARYA|NO_SP|2,0
Q9LRB7|EUKARYA|NO_SP|1,0
Q0WPQ2|EUKARYA|NO_SP|2,0
P97612|EUKARYA|NO_SP|0,0
O75844|EUKARYA|NO_SP|2,0
Q04991|EUKARYA|NO_SP|2,0
Q8VI64|EUKARYA|NO_SP|0,0
Q5VT66|EUKARYA|NO_SP|0,0
Q05085|EUKARYA|NO_SP|2,0
Q14542|EUKARYA|NO_SP|2,0
Q9UHI7|EUKARYA|NO_SP|1,0
P43007|EUKARYA|NO_SP|0,0
O76082|EUKARYA|NO_SP|0,0
O35114|EUKARYA|NO_SP|2,0
O09117|EUKARYA|NO_SP|2,0
Q04083|EUKARYA|NO_SP|1,0
P39109|EUKARYA|NO_SP|2,0
Q12301|EUKARYA|NO_SP|1,0
P53747|EUKARYA|NO_SP|0,0
Q08743|EUKARYA|NO_SP|2,0
P47114|EUKARYA|NO_SP|1,0
Q12042|EUKARYA|NO_SP|2,0
Q9VKD7|EUKARYA|NO_SP|1,0
Q12010|EUKARYA|NO_SP|2,0
Q3U9N9|EUKARYA|NO_SP|0,0
Q7RTY0|EUKARYA|NO_SP|0,0
Q06328|EUKARYA|NO_SP|2,0
Q8N2A8|EUKARYA|NO_SP|0,0
Q8S396|EUKARYA|NO_SP|1,0
Q8RWU6|EUKARYA|NO_SP|1,0
P60202|EUKARYA|NO_SP|1,0
Q68KI4|EUKARYA|NO_SP|2,0
Q9ZT63|EUKARYA|NO_SP|2,0
Q9BXA5|EUKARYA|NO_SP|2,0
Q01959|EUKARYA|NO_SP|1,0
P53324|EUKARYA|NO_SP|0,0
Q5J7P3|EUKARYA|NO_SP|2,0
Q7TNJ2|EUKARYA|NO_SP|1,0
O88788|EUKARYA|NO_SP|0,0
O08590|EUKARYA|NO_SP|2,0
P79171|EUKARYA|NO_SP|2,0
Q38998|EUKARYA|NO_SP|0,0
Q9N2J4|EUKARYA|NO_SP|0,0
O75110|EUKARYA|NO_SP|1,0
Q9JJ05|EUKARYA|NO_SP|2,0
Q9CAX3|EUKARYA|NO_SP|0,0
Q61451|EUKARYA|NO_SP|0,0
P40239|EUKARYA|NO_SP|0,0
P30409|EUKARYA|NO_SP|0,0
Q9SKN3|EUKARYA|NO_SP|1,0
Q80W99|EUKARYA|NO_SP|2,0
Q9BUN8|EUKARYA|NO_SP|2,0
Q7M3I4|EUKARYA|NO_SP|0,0
Q8BMT9|EUKARYA|NO_SP|1,0
G5EBK1|EUKARYA|NO_SP|1,0
Q99LH2|EUKARYA|NO_SP|2,0
O54698|EUKARYA|NO_SP|2,0
Q5IZC8|EUKARYA|NO_SP|2,0
Q9EQT6|EUKARYA|NO_SP|1,0
Q9R0N5|EUKARYA|NO_SP|2,0
Q9R0N8|EUKARYA|NO_SP|2,0
Q9BT88|EUKARYA|NO_SP|2,0
O62646|EUKARYA|NO_SP|2,0
P19407|EUKARYA|NO_SP|1,0
Q9SM57|EUKARYA|NO_SP|1,0
Q9SVC4|EUKARYA|NO_SP|1,0
Q6AX31|EUKARYA|NO_SP|2,0
Q9NSD5|EUKARYA|NO_SP|0,0
P31646|EUKARYA|NO_SP|0,0
P31649|EUKARYA|NO_SP|0,0
Q3ZBU2|EUKARYA|NO_SP|2,0
P51794|EUKARYA|NO_SP|1,0
Q9SQU2|EUKARYA|NO_SP|2,0
Q3EB59|EUKARYA|NO_SP|1,0
Q8BVN3|EUKARYA|NO_SP|1,0
Q6R0J2|EUKARYA|NO_SP|0,0
Q9LYT3|EUKARYA|NO_SP|2,0
Q9CQB5|EUKARYA|NO_SP|2,0
Q9FFZ7|EUKARYA|NO_SP|0,0
Q9SIH4|EUKARYA|NO_SP|0,0
Q8VEK0|EUKARYA|NO_SP|0,0
Q7TSN4|EUKARYA|NO_SP|1,0
P51802|EUKARYA|NO_SP|0,0
Q9WUB6|EUKARYA|NO_SP|0,0
P30355|EUKARYA|NO_SP|0,0
Q8TF62|EUKARYA|NO_SP|2,0
Q96GC9|EUKARYA|NO_SP|2,0
Q9LZI2|EUKARYA|NO_SP|1,0
Q9GMC9|EUKARYA|NO_SP|0,0
Q9HCF6|EUKARYA|NO_SP|2,0
P16257|EUKARYA|NO_SP|0,0
Q9ASS7|EUKARYA|NO_SP|2,0
Q9LXF3|EUKARYA|NO_SP|0,0
Q91WS0|EUKARYA|NO_SP|2,0
Q8W4K3|EUKARYA|NO_SP|2,0
Q3MIR4|EUKARYA|NO_SP|0,0
Q6WRU0|EUKARYA|NO_SP|2,0
P30535|EUKARYA|NO_SP|0,0
Q6UN27|EUKARYA|NO_SP|0,0
Q9SD80|EUKARYA|NO_SP|1,0
P20905|EUKARYA|NO_SP|2,0
P30536|EUKARYA|NO_SP|0,0
